"job_id","company_id","job_title_short","job_title","job_location","job_via","job_schedule_type","job_work_from_home","search_location","job_posted_date","job_no_degree_mention","job_health_insurance","job_country","salary_rate","salary_year_avg","salary_hour_avg"
862988,13048,"Data Analyst","Data Analyst Kuala Lumpur","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-02-19 23:31:30",1,"","Peru","","",""
875876,52358,"Data Scientist","DATA SCIENTIST ASSOCIATE I","Lima, Peru","via Sercanto","Full-time","","Peru","2023-06-24 00:09:29","","","Peru","","",""
895154,15638,"Business Analyst","Senior Business Intelligence Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-09-19 23:22:58",1,"","Peru","","",""
896643,80459,"Senior Data Engineer","Senior Data Engineer (Azure)","Lima, Peru","via Jobted","Full-time","","Peru","2023-08-02 23:50:13","","","Peru","","",""
897488,13048,"Data Analyst","Data Analyst","Lima, Peru","via EMPREGO","Full-time","","Peru","2023-03-21 23:37:52",1,"","Peru","","",""
906249,13048,"Data Engineer","Data Engineer","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-01-10 23:38:37",1,"","Peru","","",""
906880,9413,"Data Engineer","Data Engineer","Lima, Peru","via Indeed","Full-time","","Peru","2023-04-03 23:52:56","","","Peru","","",""
947525,13048,"Data Scientist","Supervisor Data Scientist de Riesgo de Crédito","Arequipa, Peru","via EMPREGO","Full-time","","Peru","2023-04-22 23:42:09","","","Peru","","",""
952318,13048,"Data Engineer","Azure SQL Server Data Engineer : Remote Job","Anywhere","via Emprego.pt","Full-time",1,"Peru","2023-05-26 23:32:01",1,"","Peru","","",""
954207,16860,"Data Scientist","Científico de datos/ Data Scientist - FREELANCE","Lima, Peru","via Indeed","Full-time","","Peru","2023-06-13 00:07:50","","","Peru","","",""
957884,11866,"Data Engineer","Azure Data Engineer","Anywhere","via LinkedIn","Contractor",1,"Peru","2023-10-27 23:10:56","","","Peru","","",""
1004493,13048,"Senior Data Analyst","Senior ERP / CRM Data Analyst Latam","Anywhere","via EMPREGO","Full-time",1,"Peru","2023-04-24 23:48:58",1,"","Peru","","",""
1006224,98580,"Data Scientist","Research Analyst","Lima, Peru","via EMPREGO","Full-time","","Peru","2023-04-12 23:58:04","","","Peru","","",""
1010048,3322,"Senior Data Analyst","Senior Data Analyst","Lima, Peru","via Jobted","Full-time","","Peru","2023-08-08 00:24:10","","","Peru","","",""
1012132,1302,"Data Scientist","Data Scientist","Lima, Peru","via Talentify","Full-time","","Peru","2023-01-09 23:15:39","","","Peru","","",""
1030716,16860,"Data Engineer","Data Engineer Aws Junior","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-05-10 23:41:44","","","Peru","","",""
1051375,426776,"Business Analyst","Ingeniero geólogo","Juliaca, Peru","via Jobted","Full-time","","Peru","2023-08-01 00:13:56",1,"","Peru","","",""
1109283,13048,"Senior Data Engineer","Hy:042 : Senior Data Engineer Acoe Gr:454 J30 O:909","Arequipa, Peru","via Emprego.pt","Full-time","","Peru","2023-01-31 23:49:15",1,"","Peru","","",""
1110608,203376,"Data Scientist","Data Scientist","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-07-26 23:14:25","","","Peru","","",""
1115060,15638,"Software Engineer","DevOps Engineer Senior","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-01-14 23:19:21",1,"","Peru","","",""
1201544,13048,"Senior Data Engineer","Data Engineer Gcp Senior : por Proyecto (Remoto) :","Lima, Peru","via Emprego","Full-time","","Peru","2023-08-17 23:31:47","","","Peru","","",""
1202383,2327,"Business Analyst","Growth Analyst","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-01-20 00:04:49","","","Peru","","",""
1240945,5615,"Data Scientist","Data Scientist Associate I","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-02-16 00:13:28","","","Peru","","",""
1253053,14828,"Data Analyst","Data Analyst","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-02-10 00:25:13",1,"","Peru","","",""
1256148,5687,"Data Engineer","Data Engineer","Lima, Peru","via Talent.com","Full-time","","Peru","2022-12-31 23:33:30",1,"","Peru","","",""
1258770,15638,"Senior Data Analyst","Data Analyst SW5","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-09-22 23:45:52","","","Peru","","",""
1323512,2335,"Software Engineer","Sr. DevOps Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-01 00:13:56","","","Peru","","",""
1325462,13048,"Senior Data Engineer","Fbk:7 Data Engineer Senior","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-05-10 23:41:44","","","Peru","","",""
1338012,13048,"Software Engineer","Staff Software Engineer (Infra and Ops) Remote","Cajamarca, Peru","via EMPREGO","Full-time","","Peru","2023-04-10 23:51:51","","","Peru","","",""
1440642,2948,"Data Scientist","Data Scientist","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-04-03 23:52:43","","","Peru","","",""
1540899,767,"Data Scientist","Data Scientist Tech lead - REMOTE WORK","Arequipa, Peru","via Jobted","Full-time","","Peru","2023-08-08 00:24:15","","","Peru","","",""
1580000,1640,"Machine Learning Engineer","Principal Machine Learning Engineer (NLP)","Peru","via Indeed","Full-time","","Peru","2023-08-08 00:24:15","","","Peru","","",""
1598208,13048,"Data Engineer","Data Engineer","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-05-04 00:01:28",1,"","Peru","","",""
1610124,1215,"Data Analyst","Data Analyst / Engineer","Lima, Peru","via Jobted","Full-time","","Peru","2023-08-08 00:24:21",1,"","Peru","","",""
1622239,252849,"Data Scientist","DATA SCIENTIST ASSOCIATE I","Lima, Peru","via Recruit.net","Full-time","","Peru","2022-12-31 23:33:30","","","Peru","","",""
1628602,806,"Data Engineer","Data Engineer","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-11-14 23:34:02","","","Peru","","",""
1637936,35222,"Senior Data Scientist","Integrity Engineer, Senior","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-01 00:13:58",1,"","Peru","","",""
1686804,5154,"Senior Data Engineer","Senior Data Engineer (Remote)","Peru","via Jobted","Full-time","","Peru","2023-08-02 23:50:21",1,"","Peru","","",""
1704825,13048,"Software Engineer","Senior Integration Engineer","Cajamarca, Peru","via EMPREGO.pt","Full-time","","Peru","2023-08-18 23:34:07","","","Peru","","",""
1764975,13048,"Data Engineer","Data Engineer","Lima, Peru","via Sercanto","Full-time","","Peru","2023-06-19 23:47:48","","","Peru","","",""
1822739,6,"Data Analyst","Mid-Level / Senior Data Analyst - Remote - Latin America","Chimbote, Peru","via Whatjobs? Jobs In The Peru","Full-time","","Peru","2023-08-28 23:32:03","","","Peru","","",""
1823219,13048,"Senior Data Engineer","Senior Data Engineer","Cajamarca, Peru","via Emprego","Full-time","","Peru","2023-09-03 23:30:16",1,"","Peru","","",""
1823437,238633,"Business Analyst","Business Analyst Sr de Analytics","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-01-17 23:21:06","","","Peru","","",""
30212,806,"Business Analyst","Reporting Analyst (4666 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-27 10:56:35","","","Peru","","",""
56328,6109,"Data Analyst","Data Analyst 📈 It Education Company 📍LATAM - Remote","Anywhere","via Jobgether","Full-time",1,"Peru","2023-10-23 10:09:44",1,"","Peru","","",""
122758,13198,"Data Analyst","Especialista de Data Analytics","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-20 10:52:31","","","Peru","","",""
123878,35222,"Business Analyst","Estimate Control Engineer, Lead","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-03-02 10:29:09",1,"","Peru","","",""
124702,572,"Business Analyst","Business Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:46:41","","","Peru","","",""
181633,346,"Data Analyst","Data Processing Analyst (Data Operations) - Entry","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-01-03 19:46:05",1,"","Peru","","",""
188969,572,"Software Engineer","Software Engineer I","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:07","","","Peru","","",""
222232,166072,"Business Analyst","consultores especializados en desarrollo de modelos analíticos...","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-01-08 10:10:16","","","Peru","","",""
225433,10513,"Cloud Engineer","Google Cloud Profesional DevOps","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-20 10:52:39",1,"","Peru","","",""
226304,572,"Software Engineer","Azure DevOps","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:13","","","Peru","","",""
234764,121,"Senior Data Engineer","Senior Data Engineer","Peru","via LinkedIn","Full-time","","Peru","2023-09-25 10:46:28","","","Peru","","",""
243857,9848,"Data Scientist","DataScience Intern/Jr. Analyst","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-02-03 10:41:39","","","Peru","","",""
245011,572,"Data Scientist","Advanced Analytics Specialist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:46:56",1,"","Peru","","",""
288743,572,"Data Engineer","Data Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:46:41",1,"","Peru","","",""
289520,572,"Data Scientist","Data Scientist","Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-10-11 10:11:57","","","Peru","","",""
341572,3057,"Data Scientist","Data Scientist","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-20 10:52:29","","","Peru","","",""
361422,64895,"Business Analyst","HR Analyst","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-03-28 10:27:44",1,"","Peru","","",""
370000,69636,"Data Analyst","Reconciliation Data Analyst","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-03-02 10:28:47",1,"","Peru","","",""
385762,3057,"Data Scientist","Data Lead","Callao, Peru","via BeBee Perú","Full-time","","Peru","2023-07-16 10:22:31","","","Peru","","",""
426700,130887,"Software Engineer","Java - Engineer/senior Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-20 10:52:39","","","Peru","","",""
527707,572,"Senior Data Scientist","Record to Report Senior Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:46:44",1,"","Peru","","",""
536672,461864,"Software Engineer","Senior DevOps Engineer","Peru","via BeBee Perú","Full-time","","Peru","2023-07-20 10:52:39","","","Peru","","",""
541215,91131,"Business Analyst","Marketing Analyst","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-02-24 10:45:10",1,"","Peru","","",""
551335,16041,"Data Scientist","Data Scientist","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-03-27 10:28:15","","","Peru","","",""
551905,97938,"Cloud Engineer","Delivery Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-20 10:52:36","","","Peru","","",""
830678,572,"Business Analyst","Senior Business Process Analyst-finance Master Data","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-10-11 10:11:50","","","Peru","","",""
1121526,5687,"Data Engineer","Data Engineer Cloud","Lima, Peru","via AIRA","Full-time","","Peru","2023-01-31 10:49:15",1,"","Peru","","",""
1123267,7964,"Data Engineer","Data Engineer Ssr/Sr","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-01-09 10:15:42",1,"","Peru","","",""
1127916,572,"Data Scientist","Database Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:05",1,"","Peru","","",""
1148173,34175,"Data Analyst","Analista de Datos Azure","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-20 10:52:39",1,"","Peru","","",""
1177205,572,"Business Analyst","Business Analyst Senior","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:46:44","","","Peru","","",""
1188744,572,"Data Engineer","Data Management Security Engineer/consultant","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:02","","","Peru","","",""
1195162,572,"Business Analyst","Marketing Analyst","Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:46:44","","","Peru","","",""
1298430,479256,"Data Engineer","Bootcamp Gcp- Data Engineer Trabajo Remoto","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-20 10:52:36",1,"","Peru","","",""
1308850,469618,"Software Engineer","Desarrollador Python","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-01-11 10:20:56",1,"","Peru","","",""
1313000,152106,"Data Engineer","Data Engineer","Lima, Peru","via LinkedIn Perú","Full-time","","Peru","2023-03-02 10:28:58",1,"","Peru","","",""
1315104,572,"Data Scientist","Unstructured Data Solutions","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:13",1,"","Peru","","",""
1408126,22543,"Data Scientist","Business Intelligence and Data Scientist Broker","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-06-16 11:07:14","","","Peru","","",""
1469998,482432,"Data Analyst","DBO Analista de Base de Datos","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-01-11 10:20:56",1,"","Peru","","",""
1552173,9848,"Data Scientist","DataScience Intern/Jr. Analyst (all genders welcome)","Lima, Peru","via The Muse","Internship","","Peru","2023-01-25 10:58:33","","","Peru","","",""
1597797,121,"Senior Data Scientist","Senior Data Scientist","Peru","via LinkedIn","Full-time","","Peru","2023-10-30 10:10:19","","","Peru","","",""
1602051,6521,"Data Engineer","Data Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-06-12 11:07:59",1,"","Peru","","",""
1808637,572,"Business Analyst","Business Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:46:38","","","Peru","","",""
1815903,572,"Software Engineer","Sr. Software Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:05","","","Peru","","",""
1819968,572,"Business Analyst","Business Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:46:41","","","Peru","","",""
31229,14319,"Senior Data Engineer","Senior Data Engineer","Peru","via LinkedIn","Full-time","","Peru","2023-01-18 22:22:17",1,"","Peru","","",""
35367,22709,"Senior Data Engineer","Senior Data Engineer","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-25 22:46:28","","","Peru","","",""
45405,2195,"Senior Data Engineer","Senior Data Engineer (Azure)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-12-05 22:13:10","","","Peru","","",""
84232,135743,"Software Engineer","Design Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-06-27 22:48:19",1,"","Peru","","",""
87456,2902,"Senior Data Engineer","Business Data Engineer Senior","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-11-06 23:05:46",1,"","Peru","","",""
141525,2115,"Business Analyst","Operations Analyst","Lima, Peru","via Indeed","Full-time","","Peru","2023-08-21 22:18:07","","","Peru","","",""
153162,28212,"Senior Data Engineer","Data Engineer Senior","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-26 22:34:17","","","Peru","","",""
170830,91992,"Data Scientist","Data Scientist","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-12-03 22:06:46","","","Peru","","",""
184114,806,"Data Engineer","Data Analytics Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-05-03 23:01:28",1,"","Peru","","",""
237791,31048,"Data Analyst","Data Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-06-27 22:48:19",1,"","Peru","","",""
427459,495994,"Data Scientist","Especialista en Data Scientist","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-11-16 22:14:00","","","Peru","","",""
431997,13048,"Data Scientist","Data Science Chapter Lead : Start Immediately","Anywhere","via EMPREGO.pt","Full-time",1,"Peru","2023-08-05 23:34:44","","","Peru","","",""
439026,5687,"Senior Data Scientist","Senior Data Scientist","Surquillo, Peru","via LinkedIn Perú","Full-time","","Peru","2023-02-27 22:19:12","","","Peru","","",""
439081,13830,"Business Analyst","Business Intelligence Analyst","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-24 22:13:15",1,"","Peru","","",""
443143,22408,"Data Scientist","Data Scientist - Gestión de Cumplimiento","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-03-23 22:28:55","","","Peru","","",""
445368,14319,"Data Engineer","Ingeniero de datos + nube","Peru","via LinkedIn","Full-time","","Peru","2023-05-10 22:41:44",1,"","Peru","","",""
447476,430516,"Cloud Engineer","Infrastructure Engineer","Callao, Peru","via BeBee Perú","Full-time","","Peru","2023-04-28 22:54:50","","","Peru","","",""
539999,35222,"Business Analyst","Estimate Control Engineer, Lead","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-01-20 23:06:59",1,"","Peru","","",""
602724,15638,"Senior Data Engineer","Senior Data Engineer","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-07-03 22:21:58","","","Peru","","",""
606565,767,"Data Scientist","Data Scientist Senior - REMOTE WORK","Arequipa, Peru","via Jobted","Full-time","","Peru","2023-08-05 23:34:44","","","Peru","","",""
795988,9033,"Senior Data Engineer","Senior Big Data Engineer Latam Work","Callao, Peru","via BeBee","Full-time","","Peru","2023-12-08 22:15:03","","","Peru","","",""
690112,13048,"Data Analyst","Data Analytic Manager","Lima, Peru","via EMPREGO","Full-time","","Peru","2023-02-14 23:49:12","","","Peru","","",""
697639,6521,"Data Engineer","Azure Data Engineer - Remote Job","Lima, Peru","via Indeed","Full-time","","Peru","2023-07-09 23:57:28",1,"","Peru","","",""
718178,121885,"Data Engineer","Data/ETL Engineer - Remote - Latin America","Chimbote, Peru","via Sercanto","Full-time","","Peru","2023-07-02 23:42:18","","","Peru","","",""
724820,13048,"Business Analyst","Business Intelligence Analyst : Remote Latam","Lima, Peru","via EMPREGO","Full-time","","Peru","2023-03-21 23:37:52",1,"","Peru","","",""
731339,13048,"Software Engineer","Senior Frontend Software Engineer","Cajamarca, Peru","via EMPREGO","Full-time","","Peru","2023-02-14 00:09:43",1,"","Peru","","",""
734057,806,"Data Scientist","Data Scientist (Python/SQL) - Remote - [QWE904]","Lima, Peru","via Jobted","Full-time","","Peru","2023-08-07 00:22:45",1,"","Peru","","",""
754291,13048,"Senior Data Engineer","Business Data Engineer Senior (G516)","Lima, Peru","via Sercanto","Full-time","","Peru","2023-06-14 23:49:58",1,"","Peru","","",""
755465,13871,"Data Scientist","DATA SCIENTIST ESPECIALISTA","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-10-26 23:12:41","","","Peru","","",""
757182,15638,"Cloud Engineer","cloud engineer senior + technology","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-01-22 23:17:56",1,"","Peru","","",""
762973,9033,"Data Scientist","(G-265) | Data Science Scientist - Remote","Anywhere","via Kit Empleo","Full-time",1,"Peru","2023-11-04 23:32:36","","","Peru","","",""
763689,13048,"Senior Data Analyst","Senior SAP Data Management Analyst","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-01-20 00:04:49","","","Peru","","",""
763774,5624,"Software Engineer","Software Engineer - Data Infrastructure - Kafka","Lima, Peru","via WhatJobs","Full-time","","Peru","2023-12-27 23:43:01","","","Peru","","",""
815358,14074,"Data Engineer","Data Engineer (Remote)","Peru","via Jobted","Full-time","","Peru","2023-08-08 00:24:21","","","Peru","","",""
815638,13048,"Data Engineer","Aws Data Engineer : Remote Job","Anywhere","via Emprego","Full-time",1,"Peru","2023-08-18 23:33:59",1,"","Peru","","",""
821988,40017,"Data Engineer","Data Engineer - GCP","Peru","via LinkedIn","Full-time","","Peru","2023-01-31 23:49:15","","","Peru","","",""
822569,421667,"Data Scientist","Data Scientist","Lima, Peru","via Sercanto","Full-time","","Peru","2023-08-17 23:31:45","","","Peru","","",""
843292,1302,"Data Analyst","Data Analyst","Lima, Peru","via LinkedIn","Full-time and Contractor","","Peru","2023-12-21 23:40:01","","","Peru","","",""
845180,98580,"Data Engineer","Research Analyst - Lima, Peru","Anywhere","via EMPREGO.pt","Full-time",1,"Peru","2023-08-10 00:09:09","","","Peru","","",""
851608,806,"Data Engineer","Data Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-04-15 00:23:10",1,"","Peru","","",""
935668,2902,"Data Engineer","DATA ENGINEER","Peru","via Indeed","Full-time","","Peru","2023-04-28 23:54:50","","","Peru","","",""
938992,28212,"Data Scientist","Data Scientist","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-01-20 00:04:54","","","Peru","","",""
976137,346686,"Data Engineer","Big Data Developer","Arequipa, Peru","via BeBee Perú","Full-time","","Peru","2023-06-17 00:07:22","","","Peru","","",""
1072349,13048,"Data Scientist","People Analyst","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-02-19 23:31:40","","","Peru","","",""
1077576,13048,"Software Engineer","Senior C Software Engineer","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-01-31 23:49:15","","","Peru","","",""
1128449,13048,"Business Analyst","Data and Business Intelligence Associate Director","Lima, Peru","via EMPREGO","Full-time","","Peru","2023-04-13 23:36:53","","","Peru","","",""
1134103,13048,"Senior Data Engineer","Senior Data Engineer : Remoto","Lima, Peru","via Emprego","Full-time","","Peru","2023-08-15 23:45:42","","","Peru","","",""
1172846,1640,"Machine Learning Engineer","(I426) | Principal Machine Learning Engineer (NLP)","Asia, Peru","via Kit Empleo","Full-time","","Peru","2023-08-08 00:24:23","","","Peru","","",""
1184163,13048,"Cloud Engineer","L2 : Security Analyst","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-02-14 00:09:38","","","Peru","","",""
1268487,431397,"Data Engineer","Analista en Data Engineer","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-10-17 23:13:59",1,"","Peru","","",""
1270230,13048,"Data Analyst","Data Analyst","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-01-20 00:04:49",1,"","Peru","","",""
1303319,13048,"Data Scientist","Data Scientist","Anywhere","via Emprego.pt","Full-time",1,"Peru","2023-02-16 23:33:12","","","Peru","","",""
1305469,18269,"Data Analyst","Data Analyst","Peru","via Linkedin","Full-time","","Peru","2023-02-06 23:37:35","","","Peru","","",""
1346629,13048,"Data Analyst","Metadata Analyst-informatica, Alation","Lima, Peru","via EMPREGO","Full-time","","Peru","2023-03-21 23:37:52",1,"","Peru","","",""
1349480,13048,"Software Engineer","Manager, Software Engineering :data Platform","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-05-02 23:59:31","","","Peru","","",""
1355795,22928,"Data Scientist","Data Scientist","Mala, Peru","via JobLeads","Full-time","","Peru","2023-04-29 23:50:34","","","Peru","","",""
1521090,121885,"Data Analyst","Mid-Senior Data Analyst - Remote - Latin America","Lima, Peru","via Sercanto","Full-time","","Peru","2023-08-26 23:38:13","","","Peru","","",""
1525380,66373,"Business Analyst","Senior Business Intelligence Analyst","Lima, Peru","via Jobted","Full-time","","Peru","2023-08-08 00:24:10",1,"","Peru","","",""
1526483,15638,"Senior Data Scientist","Senior Data Scientist(10012)","Lima, Peru","via Jobted","Full-time","","Peru","2023-08-07 00:22:45","","","Peru","","",""
1531413,31048,"Data Analyst","Practicante Data Analyst","Lima, Peru","via EMPREGO.pt","Full-time","","Peru","2023-08-11 23:30:29",1,"","Peru","","",""
1534675,6521,"Data Engineer","Azure Data Engineer Job (Remote)","Peru","via Jobted","Full-time","","Peru","2023-08-02 23:50:21",1,"","Peru","","",""
1537547,9033,"Data Engineer","(KI718) | Data Engineer - Remote Work / Ref. 0960E","Peru","via Kit Empleo","Full-time","","Peru","2023-01-04 23:38:40",1,"","Peru","","",""
1664483,1302,"Data Engineer","Data Engineer - Media Screen Scraping","Lima, Peru","via Recruit.net","Full-time","","Peru","2023-03-07 23:50:43",1,"","Peru","","",""
1665061,7983,"Data Engineer","Data Engineer Mid","Lima, Peru","via Indeed","Full-time","","Peru","2023-08-21 23:18:28",1,"","Peru","","",""
1678256,61294,"Data Analyst","Cloud Sales Operations Data Analyst (Trilingual)","Lima, Peru","via Jobted","Full-time","","Peru","2023-08-31 23:46:38","","","Peru","","",""
1730108,407656,"Senior Data Scientist","(HK42) Senior Data Scientist","Lima, Peru","via Sercanto","Full-time","","Peru","2023-06-05 23:54:27","","","Peru","","",""
1745310,13048,"Data Analyst","Syh-994) Data Analyst Associate -semisenior/senior","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-02-03 23:41:39","","","Peru","","",""
1810405,12609,"Senior Data Scientist","DI-730 | Senior Data Scientist ACOE","Lima, Peru","via Sercanto","Full-time","","Peru","2023-06-13 00:07:50","","","Peru","","",""
1814060,196589,"Business Analyst","Business Intelligence Analyst","Lima, Peru","via LinkedIn Perú","Full-time","","Peru","2023-03-07 23:50:36","","","Peru","","",""
41888,572,"Software Engineer","Software Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:10",1,"","Peru","","",""
66310,1984,"Senior Data Analyst","Senior Marketing Data Analyst","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-27 10:26:30",1,"","Peru","","",""
69098,6043,"Business Analyst","Business Analyst Intern","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-01-16 10:59:22","","","Peru","","",""
146274,15638,"Data Engineer","Mid Data Engineer","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-10-27 10:10:56","","","Peru","","",""
149853,806,"Data Scientist","Data Scientist (4500 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-27 10:56:40","","","Peru","","",""
150531,13250,"Cloud Engineer","Control & Automation Engineer","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-03-02 10:29:09",1,"","Peru","","",""
150899,1108,"Data Analyst","Practicante Data Analyst","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-01-11 10:20:57",1,"","Peru","","",""
152624,13198,"Data Analyst","Especialista de Data Analytics","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-06-12 11:07:52","","","Peru","","",""
168049,16041,"Data Engineer","Data Engineer","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-02-03 10:42:10","","","Peru","","",""
204572,572,"Business Analyst","IT Business Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:46:38","","","Peru","","",""
309806,572,"Senior Data Scientist","Manager, Data Governance and Transformation","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-18 10:33:43","","","Peru","","",""
410752,572,"Software Engineer","Software Engineer Manager","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:10","","","Peru","","",""
412920,4847,"Data Engineer","Data Engineer","Peru","via BeBee Perú","Full-time","","Peru","2023-04-01 10:53:43",1,"","Peru","","",""
443807,152106,"Data Engineer","Data Engineer","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-03-27 10:28:19",1,"","Peru","","",""
445108,1302,"Data Scientist","Lead Data Scientist","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-20 10:52:36","","","Peru","","",""
